id,sex,weight,height,bmi
Y13409,Male,82.55,1.63,31.24
Y13410,Male,73.03,1.9,20.12
Y13414,Male,72.57,1.8,22.32
Y13415,Male,68.04,1.7,23.49
Y13417,Male,63.5,1.8,19.53
Y13421,Male,81.65,1.65,29.95
Y13424,Male,86.18,1.78,27.26
Y13425,Male,87.09,1.65,31.95
Y13426,Male,68.04,1.78,21.52
Y13430,Male,99.79,1.83,29.84
Y13431,Male,68.04,1.63,25.75
Y13433,Male,69.4,1.8,21.34
Y13439,Male,70.31,1.75,22.89
Y13440,Male,86.64,1.85,25.2
Y13441,Male,113.4,1.85,32.98
Y13443,Male,92.99,1.78,29.41
Y13444,Male,92.99,1.7,32.11
Y13445,Male,86.18,1.68,30.67
Y13448,Male,86.18,1.73,28.89
Y13451,Male,74.84,1.63,28.32
Y13454,Female,73.03,1.65,26.79
Y13455,Male,81.19,1.68,28.89
Y13457,Male,90.72,1.73,30.41
Y13458,Male,126.1,1.73,42.27
Y13462,Female,89.36,1.7,30.85
Y13465,Male,68.04,1.8,20.92
Y13468,Female,82.55,1.75,26.88
Y13469,Female,52.16,1.63,19.74
Y13472,Female,58.97,1.78,18.65
Y13475,Male,90.72,1.9,25.0
Y13476,Male,75.3,1.65,27.62
Y13478,Male,117.93,1.88,33.38
Y13481,Male,81.65,1.85,23.75
Y13482,Male,88.45,1.78,27.98
Y13483,Male,68.04,1.57,27.44
Y13487,Male,75.3,1.78,23.82
Y13489,Male,72.57,1.85,21.11
Y13490,Male,79.38,1.88,22.47
Y13491,Male,117.93,1.93,31.65
Y13492,Male,104.33,1.9,28.75
Y13493,Male,70.31,1.75,22.89
Y13494,Male,77.11,1.7,26.63
Y13503,Male,117.93,1.85,34.3
Y13505,Male,97.52,1.7,33.67
Y13506,Male,70.31,1.68,25.02
Y13507,Male,72.57,1.7,25.06
Y13509,Female,81.19,1.7,28.04
Y13512,Male,65.77,1.7,22.71
Y13513,Female,113.4,1.7,39.16
Y13516,Female,54.43,1.65,19.97
Y13518,Male,73.94,1.85,21.51
Y13521,Male,124.74,1.85,36.28
Y13522,Male,131.54,1.65,48.26
Y13524,Male,73.03,1.75,23.78
Y13526,Male,83.01,1.83,24.82
Y13529,Male,68.04,1.7,23.49
Y13532,Male,99.79,1.85,29.03
Y13535,Male,215.46,1.9,59.37
Y13536,Male,77.11,1.73,25.85
Y13537,Male,81.65,1.7,28.19
Y13539,Male,105.69,1.88,29.92
Y13540,Male,65.32,1.73,21.89
Y13541,Male,89.36,1.7,30.85
Y13542,Male,73.94,1.78,23.39
Y13543,Male,77.11,1.7,26.63
Y13544,Male,61.69,1.7,21.3
Y13545,Male,63.5,1.78,20.09
Y13547,Male,74.84,1.75,24.37
Y13550,Male,83.91,1.7,28.97
Y13551,Male,63.5,1.7,21.93
Y13553,Male,58.97,1.7,20.36
Y13555,Male,120.2,1.78,38.02
Y13556,Male,95.25,1.83,28.48
Y13561,Male,75.3,1.7,26.0
Y13563,Male,83.01,1.65,30.45
Y13566,Male,97.52,1.9,26.87
Y13570,Female,88.9,1.63,33.64
Y13572,Male,74.84,1.73,25.09
Y13573,Male,84.82,1.7,29.29
Y13575,Male,82.55,1.78,26.11
Y13576,Male,67.13,1.65,24.63
Y13577,Male,68.04,1.83,20.34
Y13579,Male,97.52,1.75,31.75
Y13584,Male,86.18,1.78,27.26
Y13586,Male,61.23,1.68,21.79
Y13587,Male,99.79,1.78,31.57
Y13589,Female,82.1,1.7,28.35
Y13590,Male,90.72,1.7,31.32
Y13591,Male,83.01,1.83,24.82
Y13592,Male,63.5,1.68,22.6
Y13593,Male,127.91,1.83,38.25
Y13595,Male,68.04,1.68,24.21
Y13597,Male,71.21,1.85,20.71
Y13598,Male,99.79,1.78,31.57
Y13599,Female,66.22,1.63,25.06
Y13600,Male,68.49,1.8,21.06
Y13602,Male,86.18,1.68,30.67
Y13603,Male,89.81,1.8,27.62
Y13605,Male,68.04,1.75,22.15
Y13606,Male,68.04,1.75,22.15
Y13607,Male,65.77,1.7,22.71
Y13608,Male,68.04,1.78,21.52
Y13609,Male,83.91,1.75,27.32
Y13611,Male,102.06,1.8,31.38
Y13612,Female,53.98,1.6,21.08
Y13614,Male,71.21,1.78,22.53
Y13616,Male,99.79,1.88,28.25
Y13617,Female,95.71,1.63,36.22
Y13618,Male,117.93,1.8,36.26
Y13621,Male,86.18,1.8,26.5
Y13624,Male,68.04,1.75,22.15
Y13625,Male,68.04,1.6,26.57
Y13627,Male,71.21,1.68,25.34
Y13629,Male,83.46,1.7,28.82
Y13630,Male,68.04,1.75,22.15
Y13631,Male,81.65,1.83,24.41
Y13632,Male,84.37,1.83,25.23
Y13633,Male,95.25,1.8,29.29
Y13634,Male,89.36,1.75,29.09
Y13636,Female,62.6,1.63,23.69
Y13637,Female,50.8,1.5,22.62
Y13641,Male,89.81,1.73,30.11
Y13644,Male,70.31,1.8,21.62
Y13645,Male,68.04,1.68,24.21
Y13647,Male,76.2,1.68,27.12
Y13648,Male,81.65,1.68,29.05
Y13649,Male,95.25,1.75,31.01
Y13650,Male,80.29,1.88,22.73
Y13651,Male,73.03,1.85,21.24
Y13652,Male,68.04,1.7,23.49
Y13654,Male,62.14,1.83,18.58
Y13655,Male,74.84,1.73,25.09
Y13656,Male,86.18,1.68,30.67
Y13657,Male,63.5,1.68,22.6
Y13659,Male,92.99,1.78,29.41
Y13661,Male,72.57,1.9,20.0
Y13662,Male,92.99,1.68,33.09
Y13663,Male,81.65,1.73,27.37
Y13665,Male,97.52,1.85,28.37
Y13668,Male,72.57,1.7,25.06
Y13670,Male,84.37,1.7,29.13
Y13671,Male,108.86,1.83,32.55
Y13672,Male,107.5,1.83,32.14
Y13673,Male,73.48,1.68,26.15
Y13674,Male,92.99,1.7,32.11
Y13675,Female,82.1,1.55,34.2
Y13679,Female,62.14,1.65,22.8
Y13680,Female,102.97,1.68,36.64
Y13681,Female,70.76,1.65,25.96
Y13682,Female,80.29,1.65,29.45
Y13683,Female,72.57,1.65,26.63
Y13685,Male,100.7,1.83,30.11
Y13687,Male,63.5,1.65,23.3
Y13688,Male,61.23,1.65,22.46
Y13689,Male,72.57,1.65,26.63
Y13690,Male,70.31,1.85,20.45
Y13694,Male,99.79,1.78,31.57
Y13703,Male,74.84,1.83,22.38
Y13705,Male,120.2,1.88,34.02
Y13707,Male,94.35,1.75,30.72
Y13709,Male,89.81,1.75,29.24
Y13710,Male,79.38,1.73,26.61
Y13711,Male,81.65,1.75,26.58
Y13712,Male,99.79,1.83,29.84
Y13713,Male,68.04,1.7,23.49
Y13714,Male,90.72,1.73,30.41
Y13716,Male,76.2,1.7,26.31
Y13717,Male,92.99,1.8,28.59
Y13721,Male,86.18,1.68,30.67
Y13722,Male,157.4,1.88,44.55
Y13723,Male,113.4,1.96,29.65
Y13724,Male,86.18,1.93,23.13
Y13725,Male,92.99,1.8,28.59
Y13726,Male,74.84,1.78,23.67
Y13727,Male,88.45,1.63,33.47
Y13728,Male,75.75,1.68,26.95
Y13729,Male,90.72,1.78,28.7
Y13730,Female,76.2,1.63,28.84
Y13731,Female,64.86,1.7,22.4
Y13735,Male,72.57,1.78,22.96
Y13736,Male,90.72,1.78,28.7
Y13739,Male,112.49,1.75,36.62
Y13740,Male,86.18,1.73,28.89
Y13743,Male,79.38,1.73,26.61
Y13744,Male,104.33,1.78,33.0
Y13745,Male,66.22,1.6,25.86
Y13747,Male,81.65,1.8,25.1
Y13748,Male,111.13,1.73,37.25
Y13750,Male,72.57,1.7,25.06
Y13752,Male,81.65,1.85,23.75
Y13755,Male,88.45,1.73,29.65
Y13756,Male,70.31,1.7,24.28
Y13757,Male,80.74,1.68,28.73
Y13758,Male,113.4,1.7,39.16
Y13762,Male,90.72,1.85,26.39
Y13763,Male,72.57,1.85,21.11
Y13764,Male,88.45,1.88,25.04
Y13766,Male,70.76,1.78,22.38
Y13768,Male,77.11,1.7,26.63
Y13769,Male,65.77,1.78,20.81
Y13770,Male,70.31,1.73,23.57
Y13771,Male,90.72,1.83,27.12
Y13772,Male,60.78,1.68,21.63
Y13773,Male,58.97,1.63,22.31
Y13775,Male,102.06,1.9,28.12
Y13777,Male,81.65,1.8,25.1
Y13779,Male,77.56,1.85,22.56
Y13780,Male,97.52,1.8,29.99
Y13783,Male,117.93,1.83,35.26
Y13785,Male,77.11,1.78,24.39
Y13786,Male,83.91,1.83,25.09
Y13787,Male,79.38,1.8,24.41
Y13791,Male,61.23,1.68,21.79
Y13794,Male,108.86,1.73,36.49
Y13795,Male,64.41,1.68,22.92
Y13797,Male,74.84,1.7,25.84
Y13798,Male,72.57,1.78,22.96
Y13800,Male,63.5,1.68,22.6
Y13803,Male,66.22,1.75,21.56
Y13804,Male,95.25,1.78,30.13
Y13806,Male,158.76,1.68,56.49
Y13808,Male,79.83,1.9,22.0
Y13810,Female,83.01,1.68,29.54
Y13813,Male,92.99,1.9,25.62
Y13814,Male,76.66,1.75,24.96
Y13815,Male,65.77,1.68,23.4
Y13816,Male,81.65,1.88,23.11
Y13817,Male,61.23,1.68,21.79
Y13820,Female,85.28,1.73,28.58
Y13821,Female,60.33,1.5,26.86
Y13822,Female,58.06,1.65,21.3
Y13824,Female,106.59,1.57,42.98
Y13826,Female,98.88,1.63,37.42
Y13827,Female,71.21,1.73,23.87
Y13828,Male,74.39,1.83,22.24
Y13829,Male,99.79,1.8,30.68
Y13830,Male,81.65,1.7,28.19
Y13831,Female,90.72,1.73,30.41
Y13832,Male,99.79,1.83,29.84
Y13836,Male,72.57,1.83,21.7
Y13837,Male,97.52,1.7,33.67
Y13840,Male,77.11,1.78,24.39
Y13844,Male,74.39,1.7,25.69
Y13847,Male,62.14,1.68,22.11
Y13849,Male,65.77,1.85,19.13
Y13851,Male,56.7,1.63,21.46
Y13855,Male,78.02,1.7,26.94
Y13858,Male,61.23,1.75,19.94
Y13859,Male,71.67,1.6,27.99
Y13866,Male,78.02,1.7,26.94
Y13870,Male,63.05,1.73,21.13
Y13874,Male,66.22,1.73,22.2
Y13876,Male,82.1,1.8,25.24
Y13878,Male,86.18,1.83,25.77
Y13879,Male,79.38,1.68,28.25
Y13880,Male,74.84,1.68,26.63
Y13881,Male,92.99,1.83,27.8
Y13884,Male,77.11,1.85,22.43
Y13885,Male,,,
Y13888,Male,78.93,1.75,25.7
Y13889,Male,68.04,1.73,22.81
Y13891,Male,83.91,1.78,26.54
Y13894,Male,83.91,1.73,28.13
Y13895,Male,86.18,1.8,26.5
Y13896,Male,90.72,1.78,28.7
Y13898,Male,77.11,1.8,23.71
Y13899,Male,90.72,1.85,26.39
Y13902,Male,97.52,1.8,29.99
Y13904,Male,99.79,1.7,34.46
Y13910,Male,61.23,1.9,16.87
Y13911,Male,86.18,1.73,28.89
Y13914,Female,138.8,1.78,43.91
Y13916,Male,120.2,1.88,34.02
Y13917,Male,83.91,1.75,27.32
Y13918,Female,60.33,1.68,21.47
Y13922,Male,100.24,1.8,30.82
Y13923,Male,78.02,1.8,23.99
Y13925,Male,89.36,1.83,26.72
Y13926,Male,90.72,1.83,27.12
Y13927,Male,117.03,1.78,37.02
Y13932,Male,58.97,1.73,19.77
Y13933,Male,113.85,1.88,32.23
Y13935,Male,80.74,1.7,27.88
Y13936,Male,81.65,1.8,25.1
Y13937,Male,79.38,1.85,23.09
Y13944,Female,84.82,1.57,34.2
Y13945,Male,81.65,1.73,27.37
Y13946,Male,105.69,1.83,31.6
Y13947,Male,104.33,1.78,33.0
Y13948,Male,83.91,1.85,24.41
Y13949,Male,61.69,1.68,21.95
Y13951,Male,88.45,1.85,25.73
Y13953,Male,86.18,1.73,28.89
Y13955,Male,81.65,1.68,29.05
Y13956,Male,94.35,1.68,33.57
Y13958,Female,65.32,1.47,30.1
Y13959,Male,74.84,1.75,24.37
Y13960,Male,77.11,1.63,29.18
Y13961,Male,79.38,1.8,24.41
Y13962,Male,95.25,1.88,26.96
Y13963,Male,97.52,1.88,27.6
Y13966,Male,69.4,1.75,22.59
Y13969,Male,77.11,1.8,23.71
Y13970,Male,62.6,1.63,23.69
Y13972,Male,86.18,1.78,27.26
Y13973,Male,94.35,1.75,30.72
Y13974,Male,86.18,1.83,25.77
Y13975,Male,71.67,1.73,24.02
Y13976,Male,113.4,1.78,35.87
Y13979,Male,62.14,1.63,23.52
Y13980,Male,90.72,1.8,27.89
Y13981,Female,71.21,1.55,29.66
Y13982,Male,74.84,1.7,25.84
Y13984,Male,81.65,1.75,26.58
Y13985,Male,83.46,1.78,26.4
Y13986,Male,99.79,1.9,27.5
Y13988,Male,74.39,1.68,26.47
Y13990,Female,71.67,1.55,29.85
Y13993,Female,102.97,1.63,38.96
Y13996,Female,71.21,1.7,24.59
Y13997,Female,90.26,1.7,31.17
Y13999,Female,63.96,1.63,24.2
Y14000,Male,78.47,1.73,26.3
Y14002,Male,81.65,1.68,29.05
Y14004,Male,129.73,1.78,41.04
Y14008,Male,70.76,1.73,23.72
Y14012,Male,66.22,1.75,21.56
Y14013,Male,117.03,1.73,39.23
Y14014,Female,131.54,1.68,46.81
Y14016,Male,63.5,1.7,21.93
Y14019,Male,70.31,1.93,18.87
Y14021,Male,77.11,1.8,23.71
Y14024,Male,74.84,1.63,28.32
Y14028,Male,71.67,1.75,23.33
Y14029,Male,77.11,1.83,23.06
Y14031,Male,71.67,1.85,20.85
Y14032,Male,88.45,1.96,23.12
Y14033,Male,77.11,1.75,25.1
Y14034,Male,68.04,1.8,20.92
Y14037,Male,77.11,1.73,25.85
Y14039,Male,80.74,1.7,27.88
Y14040,Male,90.72,1.78,28.7
Y14041,Male,61.23,1.8,18.83
Y14042,Male,66.22,1.7,22.87
Y14043,Male,79.38,1.7,27.41
Y14044,Male,72.57,1.7,25.06
Y14045,Male,78.47,1.78,24.82
Y14047,Male,95.71,1.83,28.62
Y14049,Male,81.65,1.73,27.37
Y14051,Male,70.31,1.83,21.02
Y14053,Male,88.45,1.85,25.73
Y14055,Male,85.28,1.73,28.58
Y14056,Male,95.25,1.85,27.71
Y14059,Male,110.68,1.8,34.03
Y14060,Male,86.18,1.78,27.26
Y14065,Male,74.84,1.7,25.84
Y14067,Male,81.65,1.78,25.83
Y14070,Male,96.62,1.78,30.56
Y14071,Male,83.91,1.73,28.13
Y14072,Male,54.88,1.7,18.95
Y14073,Male,77.11,1.85,22.43
Y14074,Male,65.77,1.7,22.71
Y14076,Male,79.38,1.68,28.25
Y14077,Male,86.18,1.93,23.13
Y14078,Male,72.57,1.75,23.63
Y14079,Male,78.02,1.7,26.94
Y14083,Male,86.18,1.75,28.06
Y14086,Male,98.43,1.88,27.86
Y14087,Female,58.97,1.65,21.63
Y14092,Male,80.74,1.83,24.14
Y14094,Male,74.84,1.65,27.46
Y14095,Male,83.91,1.73,28.13
Y14096,Male,67.13,1.65,24.63
Y14097,Male,52.16,1.52,22.46
Y14098,Male,77.11,1.83,23.06
Y14099,Male,79.38,1.68,28.25
Y14100,Male,88.45,1.75,28.8
Y14102,Male,107.95,1.7,37.28
Y14105,Female,88.45,1.7,30.54
Y14107,Male,72.12,1.68,25.66
Y14109,Male,72.57,1.65,26.63
Y14110,Male,108.86,1.85,31.66
Y14112,Male,61.23,1.65,22.46
Y14113,Female,62.14,1.63,23.52
Y14114,Male,106.59,1.85,31.0
Y14116,Male,72.57,1.83,21.7
Y14117,Male,95.25,1.68,33.89
Y14119,Male,117.93,1.85,34.3
Y14121,Male,63.5,1.73,21.29
Y14122,Male,68.04,1.8,20.92
Y14123,Male,72.57,1.75,23.63
Y14126,Male,74.84,1.7,25.84
Y14127,Male,77.11,1.7,26.63
Y14129,Male,100.7,1.7,34.77
Y14130,Male,79.38,1.78,25.11
Y14136,Female,60.78,1.7,20.99
Y14137,Female,92.53,1.57,37.31
Y14138,Female,84.82,1.73,28.43
Y14139,Male,90.72,1.75,29.53
Y14144,Male,83.91,1.73,28.13
Y14145,Female,88.45,1.57,35.67
Y14148,Female,60.78,1.52,26.17
Y14149,Female,64.41,1.57,25.97
Y14150,Female,59.87,1.68,21.31
Y14151,Female,93.44,1.57,37.68
Y14153,Female,91.17,1.6,35.61
Y14160,Male,111.13,1.8,34.17
Y14161,Male,65.77,1.8,20.22
Y14162,Male,68.04,1.75,22.15
Y14164,Male,121.56,1.85,35.36
Y14166,Male,90.72,1.68,32.28
Y14167,Male,81.65,1.9,22.5
Y14168,Male,94.35,1.85,27.44
Y14170,Male,63.5,1.63,24.03
Y14173,Male,81.65,1.96,21.34
Y14176,Male,88.45,1.8,27.2
Y14178,Male,79.38,1.83,23.73
Y14180,Male,86.18,1.96,22.53
Y14182,Female,132.0,1.6,51.55
Y14183,Male,72.57,1.68,25.82
Y14185,Male,68.04,1.52,29.29
Y14186,Male,77.56,1.7,26.78
Y14187,Male,83.91,1.83,25.09
Y14188,Male,70.31,1.73,23.57
Y14190,Male,97.52,1.8,29.99
Y14191,Male,70.31,1.78,22.24
Y14193,Male,133.81,1.78,42.33
Y14194,Male,98.43,1.75,32.04
Y14199,Male,86.18,1.7,29.76
Y14200,Male,83.46,1.73,27.98
Y14202,Male,71.21,1.7,24.59
Y14204,Male,63.5,1.7,21.93
Y14205,Male,81.65,1.8,25.1
Y14206,Male,108.86,1.73,36.49
Y14208,Male,59.42,1.75,19.35
Y14210,Male,102.06,1.7,35.24
Y14212,Male,58.97,1.65,21.63
Y14215,Male,99.79,1.8,30.68
Y14216,Male,81.65,1.78,25.83
Y14218,Female,112.94,1.68,40.19
Y14220,Male,74.84,1.65,27.46
Y14221,Male,83.91,1.65,30.79
Y14222,Male,90.72,1.8,27.89
Y14223,Male,99.79,1.78,31.57
Y14225,Male,95.25,1.8,29.29
Y14227,Male,90.72,1.93,24.34
Y14229,Male,86.18,1.83,25.77
Y14230,Male,73.94,1.7,25.53
Y14232,Male,68.04,1.73,22.81
Y14234,Male,99.79,1.75,32.49
Y14238,Female,98.43,1.65,36.11
Y14241,Male,92.99,1.8,28.59
Y14242,Male,92.99,1.73,31.17
Y14243,Male,77.11,1.88,21.83
Y14245,Male,77.11,1.78,24.39
Y14248,Male,63.5,1.63,24.03
Y14249,Male,63.5,1.73,21.29
Y14252,Male,72.57,1.63,27.46
Y14253,Male,108.86,1.88,30.81
Y14257,Male,71.21,1.68,25.34
Y14261,Male,66.68,1.75,21.71
Y14262,Female,72.12,1.57,29.08
Y14263,Female,96.62,1.52,41.6
Y14265,Male,72.57,1.75,23.63
Y14266,Male,140.61,1.96,36.76
Y14267,Female,96.62,1.65,35.44
Y14269,Male,106.59,1.85,31.0
Y14270,Male,70.31,1.75,22.89
Y14271,Male,90.72,1.8,27.89
Y14272,Male,67.59,1.78,21.38
Y14274,Male,88.0,1.78,27.84
Y14275,Male,68.04,1.7,23.49
Y14276,Male,132.0,1.75,42.97
Y14277,Male,181.44,1.88,51.36
Y14278,Male,95.25,1.8,29.29
Y14279,Male,94.8,1.85,27.57
Y14280,Male,92.99,1.85,27.05
Y14283,Male,72.57,1.7,25.06
Y14284,Male,72.57,1.73,24.33
Y14286,Male,86.18,1.83,25.77
Y14287,Male,88.9,1.75,28.94
Y14288,Male,81.65,1.88,23.11
Y14291,Male,65.77,1.75,21.41
Y14292,Male,104.33,1.7,36.02
Y14293,Male,63.5,1.83,18.99
Y14294,Male,64.41,1.52,27.73
Y14295,Male,104.33,1.78,33.0
Y14296,Male,68.04,1.7,23.49
Y14297,Male,95.25,1.85,27.71
Y14298,Male,95.25,1.68,33.89
Y14299,Male,79.38,1.73,26.61
Y14301,Male,74.84,1.75,24.37
Y14302,Male,84.82,1.75,27.61
Y14303,Male,71.21,1.73,23.87
Y14304,Male,122.47,1.85,35.62
Y14305,Male,97.98,1.85,28.5
Y14306,Male,95.25,1.83,28.48
Y14307,Male,81.65,1.75,26.58
Y14308,Male,64.41,1.68,22.92
Y14309,Male,51.26,1.57,20.67
Y14310,Male,81.65,1.78,25.83
Y14311,Male,74.84,1.75,24.37
Y14312,Male,63.5,1.73,21.29
Y14316,Female,69.4,1.63,26.26
Y14318,Female,69.85,1.65,25.63
Y14321,Male,58.97,1.85,17.15
Y14322,Male,74.84,1.78,23.67
Y14323,Male,61.69,1.63,23.34
Y14324,Male,72.57,1.8,22.32
Y14325,Male,82.1,1.78,25.97
Y14331,Male,65.77,1.65,24.13
Y14332,Male,86.18,1.63,32.61
Y14334,Male,105.23,1.93,28.24
Y14337,Male,92.99,1.7,32.11
Y14338,Male,73.48,1.85,21.37
Y14339,Male,99.79,1.8,30.68
Y14343,Male,68.04,1.73,22.81
Y14344,Male,63.5,1.63,24.03
Y14347,Male,79.38,1.83,23.73
Y14348,Male,63.5,1.73,21.29
Y14349,Male,68.04,1.68,24.21
Y14350,Male,72.57,1.68,25.82
Y14352,Male,72.57,1.83,21.7
Y14353,Male,73.94,1.78,23.39
Y14354,Male,142.88,1.88,40.44
Y14355,Male,104.33,1.8,32.08
Y14356,Male,86.18,1.83,25.77
Y14360,Male,90.72,1.78,28.7
Y14366,Female,120.66,1.68,42.93
Y14367,Male,81.19,1.8,24.97
Y14368,Male,81.65,1.65,29.95
Y14370,Female,136.08,1.63,51.49
Y14371,Male,74.84,1.75,24.37
Y14372,Male,63.5,1.7,21.93
Y14373,Male,54.43,1.73,18.25
Y14375,Male,90.72,1.68,32.28
Y14379,Male,98.43,1.78,31.14
Y14381,Male,84.82,1.73,28.43
Y14382,Male,70.31,1.8,21.62
Y14383,Female,92.53,1.7,31.95
Y14384,Male,108.86,1.68,38.74
Y14385,Male,77.11,1.75,25.1
Y14386,Male,81.65,1.8,25.1
Y14387,Male,69.85,1.83,20.89
Y14388,Male,76.2,1.75,24.81
Y14389,Male,95.25,1.75,31.01
Y14390,Male,88.45,1.73,29.65
Y14391,Male,71.67,1.8,22.04
Y14392,Male,99.79,1.75,32.49
Y14394,Male,108.41,1.85,31.53
Y14396,Male,92.99,1.83,27.8
Y14397,Male,70.76,1.75,23.04
Y14400,Male,72.57,1.7,25.06
Y14403,Male,81.65,1.85,23.75
Y14404,Male,68.04,1.65,24.96
Y14405,Male,87.09,1.75,28.35
Y14406,Male,79.38,1.83,23.73
Y14408,Male,82.1,1.78,25.97
Y14410,Male,72.57,1.73,24.33
Y14411,Male,77.11,1.65,28.29
Y14412,Male,81.65,1.75,26.58
Y14414,Male,79.38,1.75,25.84
Y14415,Male,80.74,1.7,27.88
Y14417,Male,99.79,1.8,30.68
Y14418,Female,68.04,1.65,24.96
Y14419,Male,65.77,1.78,20.81
Y14420,Male,61.23,1.7,21.14
Y14428,Male,65.77,1.8,20.22
Y14429,Male,66.22,1.83,19.8
Y14430,Male,68.04,1.75,22.15
Y14432,Male,67.13,1.68,23.89
Y14436,Male,65.77,1.83,19.67
Y14438,Female,71.21,1.52,30.66
Y14439,Male,72.57,1.83,21.7
Y14441,Male,72.57,1.63,27.46
Y14446,Male,86.64,1.73,29.04
Y14448,Male,99.79,1.9,27.5
Y14449,Male,58.97,1.65,21.63
Y14451,Male,58.06,1.6,22.67
Y14452,Male,73.48,1.83,21.97
Y14454,Male,83.91,1.65,30.79
Y14459,Male,81.65,1.78,25.83
Y14460,Male,68.04,1.78,21.52
Y14463,Male,142.88,1.88,40.44
Y14465,Male,102.51,1.78,32.43
Y14468,Male,63.5,1.73,21.29
Y14469,Male,61.69,1.7,21.3
Y14471,Male,95.25,1.78,30.13
Y14474,Male,73.03,1.8,22.45
Y14477,Male,83.91,1.68,29.86
Y14479,Male,99.79,1.8,30.68
Y14480,Male,65.77,1.83,19.67
Y14481,Male,86.18,1.83,25.77
Y14482,Female,79.83,1.73,26.76
Y14485,Female,81.19,1.68,28.89
Y14487,Male,82.55,1.75,26.88
Y14489,Female,63.05,1.65,23.13
Y14493,Female,75.75,1.52,32.61
Y14496,Female,77.11,1.68,27.44
Y14499,Female,73.94,1.73,24.78
Y14500,Female,66.22,1.63,25.06
Y14501,Female,88.0,1.73,29.5
Y14502,Male,65.77,1.75,21.41
Y14504,Male,70.31,1.68,25.02
Y14506,Male,74.84,1.8,23.01
Y14508,Male,77.11,1.85,22.43
Y14509,Male,79.38,1.85,23.09
Y14513,Male,78.02,1.78,24.68
Y14514,Male,97.52,1.78,30.85
Y14515,Male,74.84,1.65,27.46
Y14516,Male,77.11,1.75,25.1
Y14518,Male,88.45,1.78,27.98
Y14519,Male,78.02,1.88,22.08
Y14521,Male,70.31,1.78,22.24
Y14526,Male,81.65,1.68,29.05
Y14527,Male,90.72,1.63,34.33
Y14529,Male,72.57,1.7,25.06
Y14530,Male,81.65,1.8,25.1
Y14532,Male,68.04,1.75,22.15
Y14534,Male,62.6,1.57,25.24
Y14535,Male,72.57,1.75,23.63
Y14536,Male,86.18,1.88,24.39
Y14537,Male,81.65,1.83,24.41
Y14541,Male,87.09,1.8,26.78
Y14542,Male,81.65,1.73,27.37
Y14545,Male,67.13,1.75,21.86
Y14547,Male,98.43,1.78,31.14
Y14548,Male,73.03,1.63,27.64
Y14551,Male,74.84,1.65,27.46
Y14554,Male,127.01,1.83,37.97
Y14555,Male,86.64,1.75,28.21
Y14561,Male,85.73,1.68,30.51
Y14562,Male,54.43,1.8,16.74
Y14563,Male,63.5,1.68,22.6
Y14565,Male,74.84,1.9,20.62
Y14567,Male,95.25,1.75,31.01
Y14568,Male,95.25,1.68,33.89
Y14575,Male,72.57,1.83,21.7
Y14576,Male,74.84,1.7,25.84
Y14577,Male,74.84,1.75,24.37
Y14578,Male,109.77,1.88,31.07
Y14579,Male,113.85,1.68,40.51
Y14580,Male,88.9,1.85,25.86
Y14587,Male,81.65,1.73,27.37
Y14588,Male,78.02,1.7,26.94
Y14590,Male,65.77,1.7,22.71
Y14591,Male,86.18,1.65,31.62
Y14592,Male,60.33,1.75,19.64
Y14594,Male,81.19,1.65,29.79
Y14595,Male,104.33,2.03,25.27
Y14596,Male,72.57,1.73,24.33
Y14597,Male,67.13,1.75,21.86
Y14598,Male,75.3,1.6,29.41
Y14599,Male,95.25,1.7,32.89
Y14600,Male,68.04,1.7,23.49
Y14601,Male,92.99,1.98,23.69
Y14602,Male,81.65,1.75,26.58
Y14603,Male,74.84,1.75,24.37
Y14605,Female,68.04,1.65,24.96
Y14606,Male,,,
Y14612,Male,105.69,1.85,30.74
Y14616,Male,90.72,1.65,33.28
Y14617,Male,79.38,1.83,23.73
Y14618,Male,95.25,1.7,32.89
Y14620,Male,86.18,1.73,28.89
Y14621,Male,86.18,1.73,28.89
Y14622,Male,95.25,1.83,28.48
Y14623,Male,65.77,1.7,22.71
Y14625,Male,63.5,1.75,20.67
Y14626,Male,76.2,1.73,25.54
Y14629,Male,92.99,1.68,33.09
Y14632,Male,106.14,1.88,30.04
Y14634,Male,81.65,1.78,25.83
Y14636,Female,102.51,1.7,35.4
Y14637,Female,73.03,1.52,31.44
Y14647,Female,58.97,1.52,25.39
Y14648,Female,74.39,1.6,29.05
Y14649,Female,83.01,1.57,33.47
Y14650,Female,128.37,1.73,43.03
Y14652,Male,74.84,1.6,29.23
Y14653,Male,103.42,1.75,33.67
Y14654,Male,86.18,1.78,27.26
Y14655,Male,58.97,1.7,20.36
Y14657,Male,92.99,1.9,25.62
Y14661,Male,132.45,1.96,34.63
Y14663,Male,94.35,1.78,29.84
Y14665,Male,82.1,1.73,27.52
Y14666,Male,62.14,1.57,25.06
Y14670,Male,86.18,1.8,26.5
Y14671,Male,79.38,1.6,31.0
Y14672,Male,88.45,1.75,28.8
Y14673,Female,82.55,1.63,31.24
Y14674,Male,61.23,1.7,21.14
Y14676,Male,79.38,1.68,28.25
Y14677,Male,68.04,1.65,24.96
Y14678,Male,122.47,1.88,34.67
Y14679,Male,72.57,1.78,22.96
Y14682,Male,67.13,1.73,22.5
Y14683,Male,54.43,1.68,19.37
Y14685,Male,70.76,1.73,23.72
